"station","name","latitude","longitude"
"2286099999","UMEA, SW","63.791828","20.282758"
"67693099999","CHILEKA INTERNATIONAL, MI","-15.679053","34.974014"
"96937099999","SURABAYA GEDANGAN, ID","-7.2166667","113.7166667"
"72242012923","GALVESTON SCHOLES FIELD, TX US","29.27036","-94.86421"
"91929099999","BORA BORA, FP","-16.4333333","-151.75"
"24908099999","VANAVARA, RS","60.3333333","102.2666666"
"64600099999","BERBERATI, CT","4.221583","15.786369"
"72053200159","HARRIET ALEXANDER FIELD AIRPORT, CO US","38.533","-106.05"
"72590523275","UKIAH MUNICIPAL AIRPORT, CA US","39.12583","-123.20083"
"81951099999","CABROBO, BR","-8.5","-39.3166666"
"3590099999","WATTISHAM, UK","52.127283","0.956264"
"8924099999","PANTICOSA PETROSOS, SP","42.7044","-0.2753"
"26629599999","KAUNAS INTERNATIONAL, LH","54.963919","24.084778"
"2484099999","STOCKHOLM OBSERVATORIET, SW","59.35","18.0666666"
"43063099999","PUNE, IN","18.5333333","73.85"
"22349099999","PJALICA, RS","66.1833333","39.5333333"
"95204099999","WEST ROEBUCK, AS","-17.9","122.3166666"
"72325003847","CROSSVILLE MEMORIAL AIRPORT, TN US","35.95097","-85.08141"
"72644404963","PRAIRIE DU CHIEN MUNICIPAL AIRPORT, WI US","43.01917","-91.12361"
"1114099999","REIPA, NO","66.9","13.6333333"
"72583024128","WINNEMUCCA AIRPORT, NV US","40.90178","-117.80812"
"1403099999","UTSIRA FYR, NO","59.3","4.8666666"
"47420099999","NEMURO, JA","43.3333333","145.5833333"
"27745099999","SASOVO, RS","54.35","41.9666666"
"71837099999","ST MARY RESEVOIR, CA","49.3666666","-113.1166666"
"86715099999","BRASILIA, BR","-15.7833333","-47.9333333"
"71520099999","LAC BENOIT QUE, CA","51.5333333","-71.1166666"
"84202099999","MILAGRO, EC","-2.1166666","-79.6"
"72207694891","DANVILLE VERMILION CO AIRPORT, IL US","40.2","-87.6"
"72033493764","GAITHERSBURG MONTGOMERY CO AIR PARK, MD US","39.16667","-77.16667"
"72207504871","DE KALB TAYLOR MUNICIPAL AIRPORT, IL US","41.93167","-88.70806"
"94135099999","MCCLUER ISLAND AWS, AS","-11.05","132.9833333"
"71319099999","CHARLEVOIX MRX, CA","47.2833333","-70.6333333"
"37021099999","MAJKOP, RS","44.6166666","40.0833333"
"93800099999","SECRETARY ISLAND AWS, NZ","-45.2166666","166.8833333"
"89314099999","THERESA, AY","-84.6","-115.8166666"
"40712699999","LAVAN ISLAND, IR","26.810278","53.356111"
"68727099999","BEAUFORT WEST, SF","-32.35","22.55"
"64702099999","BOL BERIM, CD","13.4333333","14.7333333"
"26080099999","KIRISHI, RS","59.45","32.0333333"
"42618099999","KAILASHAHAR, IN","24.3166666","92"
"74693993785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417"
"72792894263","BREMERTON, WA US","47.48333","-122.76667"
"78478599999","CASA DE CAMPO INTERNATIONAL, DR","18.450711","-68.911833"
"63737099999","NAROK, KE","-1.1333333","35.8333333"
"48096099999","MINGALADON, BM","16.9","96.1833333"
"25062099999","MYS BILLINGSA, RS","69.8833333","175.7666666"
"12830099999","VESZPREM SZENTKIRALYSZABADJA, HU","47.0666666","17.8333333"
"48477599999","U TAPHAO INTL NAVY, TH","12.683","101"
"71390099999","POINTE NOIRE CS QUE, CA","50.15","-66.4333333"
"7535099999","GOURDON, FR","44.75","1.4"
"72512464705","BUTLER CO AIRPORT, PA US","40.77694","-79.94972"
"8075099999","BURGOS, SP","42.357628","-3.620764"
"74783012849","FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US","26.07875","-80.16217"
"40836199999","PERSIAN GULF AIRPORT, IR","27.3666666","52.7333333"
"72263023034","SAN ANGELO MATHIS FIELD AIRPORT, TX US","31.3516","-100.495"
"2598099999","OSTERGARNSHOLM, SW","57.4333333","18.9833333"
"35699099999","BEKTAUATA, KZ","47.45","74.8166666"
"16232099999","TERMOLI, IT","42","15"
"11900099999","ZIAR NAD HRONOM, LO","48.5861111","18.8522222"
"72248013957","SHREVEPORT AIRPORT, LA US","32.4472","-93.8244"
"72102299999","KILO DONNYBROOK 2, ND US","48.550636","-102.120332"
"71599099999","KEJIMKUJIK 1 NS, CA","44.4166666","-65.2"
"99826199999","JUNEAU, AK US","58.298","-134.412"
"17184099999","AKHISAR, TU","38.808887","27.83386"
"72456513920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125"
"3647099999","LITTLE RISSINGTON, UK","51.8666666","-1.6833333"
"72503614757","POUGHKEEPSIE AIRPORT, NY US","41.62574","-73.88156"
"72475593129","CEDAR CITY AIRPORT, UT US","37.7086","-113.0944"
"42103099999","AMBALA, IN","30.3833333","76.7666666"
"86985099999","DOM PEDRITO, BR","-30.9833333","-54.8166666"
"43495099999","GALLE, CE","6.0333333","80.2166666"
"72353753913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.85167","-97.4142"
"72098599999","HOTEL GURLEY, NE US","41.3166666","-102.833333"
"14121099999","NOVO MESTO, SI","45.8","15.1833333"
"72334013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","35.0564","-89.9865"
"72327199999","JOHN C TUNE, TN US","36.182362","-86.886722"
"22717099999","SUOYARVI, RS","62.1","32.3833333"
"1495099999","STROMTANGEN FYR, NO","59.15","10.8333333"
"6647099999","WUERENLINGEN, SZ","47.5333333","8.2333333"
"48074099999","PYINMANA, BM","19.7166666","96.2166666"
"6693099999","EBNAT KAPPEL, SZ","47.2666666","9.1"
"33297099999","BRODY, UP","50.1","25.15"
"99840899999","USS MIDWAY S NAVY PIER, CA US","32.714","-117.175"
"48551099999","SURAT THANI, TH","9.132603","99.135586"
"48327099999","CHIANG MAI INTERNATIONAL, TH","18.766847","98.962644"
"99999954796","KINGSTON 1 NW, RI US","41.4911","-71.5413"
"62423099999","FARAFRA, EG","27.05","27.9833333"
"4218099999","GODHAVN PORT, GL","69.333","-53.583"
"99999903033","MORIARTY AIRPORT, NM US","34.98472","-106"
"86990099999","TRAMANDAI, BR","-30.0097222","-50.1352778"
"33088099999","SARNY, UP","51.2833333","26.6166666"
"41907099999","ISHURDI, BG","24.1525","89.049446"
"17188099999","USAK, TU","38.6833333","29.4"
"1058099999","SUOLOVUOPMI LULIT, NO","69.5666666","23.5333333"
"74611003182","BICYCLE LAKE FORT IRWIN ARMY AIR FIELD, CA US","35.28333","-116.63333"
"72408013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678"
"67761099999","KARIBA INTERNATIONAL, ZI","-16.519761","28.884981"
"2544099999","KARLSBORG, SW","58.5166666","14.5166666"
"99999900480","EAGLE RANGE WEATHER SERVICE OFFICE, UT US","41.05","-113.06"
"6203099999","P11 B DE RUYTER, NL","52.3666666","3.35"
"10502099999","NORVENICH, GM","50.831167","6.658167"
"1444099999","VALLE, NO","59.2","7.5166666"
"47116599999","KOREAN AF HQ, KS","37.5","126.9166666"
"38615599999","OSH, KG","40.608989","72.793269"
"10935099999","FRIEDRICHSHAFEN, GM","47.671317","9.511486"
"40356099999","TURAIF, SA","31.692683","38.7312"
"72104800471","PRESIDIO LELY INTERNATIONAL AIRPORT, TX US","29.63421","-104.36149"
"67663099999","KABWE MILLIKEN, ZA","-14.45","28.4666667"
"38869099999","IHRT, TI","38.1666666","72.6333333"
"94837099999","WARRNAMBOOL AIRPORT NDB, AS","-38.2833333","142.45"
"34199099999","OZINKI, RS","51.2","49.7333333"
"71572099999","KELSEY DAM CS MAN, CA","56.0333333","-96.5"
"6432599999","CASTEAU HELI MET, BE","50.5","3.98"
"28711099999","BUGUL MA, RS","54.6166666","52.8"
"85836099999","ALTO PALENA, CI","-43.6166667","-71.8166667"
"25378099999","EGVEKINOT, RS","66.35","-179.1166666"
"71381099999","MISTOOK QUE, CA","48.5833333","-71.7"
"94954099999","CAPE GRIM BAPS, AS","-40.6666666","144.6833333"
"86699099999","ILHEUS, BR","-14.65","-39.1666667"
"51818099999","PISHAN, CH","37.6166666","78.2833333"
"70383025310","ANGOON, AK US","57.49889","-134.58639"
"40703099999","KHOY, IR","38.427453","44.973575"
"96791099999","CIREBON JATIWANGI, ID","-6.75","108.2666666"
"47099099999","PAJU, KS","37.8830555","126.766472"
"63641099999","MARSABIT, KE","2.3","37.9"
"16253099999","GRAZZANISE, IT","41.060833","14.081944"
"72233699999","BOOTHVILLE, LA US","29.33","-89.4"
"71380099999","CRESTOMERE AGCM, CA","52.7166666","-113.9"
"94715099999","FORBES AIRPORT, AS","-33.3666666","147.9166666"
"91739099999","FALEOLO INT WEST, WS","-13.8333333","-172.0166666"
"99999954795","DURHAM 2 SSW, NH US","43.1092","-70.9484"
"72255512935","PALACIOS MUNICIPAL AIRPORT, TX US","28.7248","-96.25353"
"57598099999","XIUSHUI, CH","29.0333333","114.5833333"
"71363099999","GJOA HAVEN CLIMATE NU, CA","68.6333333","-95.85"
"6096099999","ROEMOE JUVRE, DA","55.1833333","8.5666666"
"72043999999","ULYSSES, KS US","37.604006","-101.373561"
"15409099999","JURILOVCA, RO","44.7666666","28.8833333"
"70275626479","VALDEZ MUNICIPAL AIRPORT, AK US","61.1315","-146.2435"
"1419099999","LIARVATN, NO","59.05","6.1166666"
"72043299999","MCPHERSON, KS US","38.352436","-97.69133"
"42314099999","DIBRUGARH, IN","27.483853","95.016922"
"65344099999","CADJEHOUN, BN","6.357228","2.384353"
"94727099999","MUDGEE AIRPORT AWS, AS","-32.5666666","149.6166666"
"72538354827","STURGIS KIRSCH MUNICIPAL AIRPORT, MI US","41.81667","-85.43333"
"99999903755","OAKLAND GARRETT CO AIRPORT, MD US","39.58028","-79.33944"
"32099099999","MYS TERPENIYA, RS","48.65","144.7333333"
"99999963831","NEWTON 5 ENE, MS US","32.3378","-89.0703"
"86716099999","AGUAS EMENDADAS, BR","-15.6","-47.6333333"
"99734199999","MUSKEGON, MI US","43.23","-86.33"
"11060099999","LINZ STADT, AU","48.3","14.2833333"
"42768099999","CHHINDWARA, IN","22.1","79"
"48917099999","PHU QUOC, VM","10.2166666","103.9666666"
"70207526644","ANVIK AIRPORT, AK US","62.65","-160.18333"
"54602099999","BAODING, CH","38.7333333","115.4833333"
"15254099999","PALTINIS SIBIU, RO","45.65","23.9333333"
"68262099999","PRETORIA MET, SF","-25.7333333","28.1833333"
"27459099999","STRIGINO, RS","56.230119","43.784042"
"70262699999","PILOT POINT, AK US","57.58","-157.58"
"72026912982","FALFURRIAS BROOKS CO AIRPORT, TX US","27.20667","-98.12111"
"16344099999","MONTE SCURO, IT","39.3333333","16.4"
"72549704908","COUNCIL BLUFFS MUNICIPAL AIRPORT, IA US","41.25944","-95.75972"
"11227099999","FELDKIRCHEN, AU","46.7166666","14.1"
"61968099999","ILES GLORIEUSES, FS","-11.5833333","47.2833333"
"26737099999","VARENA, LH","54.25","24.55"
"65432099999","WENCHI, GH","7.75","-2.1"
"28465099999","JALTUROVOSK, RS","56.6833333","66.35"
"35953099999","ZHOSALY, KZ","45.5","64.0833333"
"16716099999","ATHINAI, GR","37.882236","23.734831"
"99726599999","9099004 POINT IROQUOIS MI, US","46.49","-84.63"
"86825099999","MANHUACU, BR","-20.2666666","-42.1833333"
"72028753967","GRAYSON CO AIRPORT SHERMAN DENISON, TX US","33.71417","-96.67361"
"72032863832","UPSHUR CO REGIONAL AIRPORT BUCKHANNON, WV US","39.00028","-80.27389"
"72386023169","MCCARRAN INTERNATIONAL AIRPORT, NV US","36.0719","-115.1634"
"74754093915","ALEXANDRIA INTERNATIONAL AIRPORT, LA US","31.33472","-92.55861"
"47404099999","HABORO, JA","44.3666666","141.7"
"93186099999","TAURANGA, NZ","-37.671944","176.19611"
"48310099999","PHAYAO, TH","19.1930556","99.9"
"82111099999","EDUARDO GOMES INTERNATIONAL, BR","-3.038611","-60.049721"
"36058099999","CEMAL, RS","51.4333333","86"
"6267099999","STAVOREN AWS, NL","52.9","5.3833333"
"28838099999","MAGNITOGORSK, RS","53.35","59.0833333"
"2755099999","YLIVIESKA AIRFIELD, FI","64.05","24.7166666"
"16719099999","ZAKINTHOS, GR","37.7833333","20.8833333"
"3347599999","SHEFFIELD CITY, UK","53.394256","-1.388486"
"71957099999","INUVIK MIKE ZUBKO, CA","68.304167","-133.482778"
"62452099999","NEKHEL, EG","29.9166666","33.7333333"
"71191099999","FUNDY PARK CS, CA","45.6","-64.95"
"23625099999","SOSVA, RS","63.65","62.1"
"71378099999","LA TUQUE QUE, CA","47.4","-72.7833333"
"4130099999","REYKJAVIK, IC","64.1333333","-21.9"
"72523504720","JAMESTOWN, NY US","42.15","-79.25"
"3163499999","DUNDEE, UK","56.452499","-3.025833"
"68442099999","BLOEMFONTEIN INTERNATIONAL, SF","-29.092722","26.302444"
"76499099999","SOTO LA MARINA TAMPS., MX","23.7666666","-98.2"
"3766399999","BIGGIN HILL, UK","51.330833","0.0325"
"41922099999","HAZRAT SHAHJALAL INTERNATIONAL, BG","23.843333","90.397781"
"36104099999","SARYG SEP, RS","51.4833333","95.5833333"
"2797099999","HAAPAVEST MUSTIKKAMAKI, FI","64.15","25.4166666"
"48048099999","NYAUNG U, BM","21.2","94.9166666"
"2752099999","KRISTIINANKAUPUNKI LIGHTHOUSE, FI","62.2","21.1666666"
"72777094012","HAVRE AIRPORT ASOS, MT US","48.54254","-109.76439"
"40361099999","AL JOUF, SA","29.785133","40.100006"
"33699099999","PERVOMAIS K, UP","48.05","30.85"
"65222099999","ONDO, NI","7.1","4.8333333"
"40265099999","KING HUSSEIN, JO","32.356353","36.259181"
"88881099999","MOUNT KENT, FK","-51.6666666","-58.1"
"72690424231","ROSEBURG REGIONAL AIRPORT, OR US","43.23889","-123.35472"
"7166099999","VATRY AERO, FR","48.7666666","4.15"
"72539404839","HOLLAND TULIP CITY AIRPORT, MI US","42.74611","-86.09667"
"84474099999","JUANJUI, PE","-7.1691","-76.728561"
"38840099999","NUREK, TI","38.4166666","69.35"
"29654099999","CENTRAL NYJ RUDNIK, RS","55.2166666","87.65"
"6060099999","KARUP, DA","56.297458","9.124628"
"71892099999","VANCOUVER INTERNATIONAL, CA","49.193889","-123.184444"
"72044599999","CAMPBELLVILLE TAYLOR CO, KY US","37.358278","-85.309417"
"13625099999","GJIROKASTRA, AL","40.0833333","20.15"
"11083099999","LEISER BERGE, AU","48.5666666","16.3666666"
"17239099999","AKSEHIR, TU","38.35","31.4166666"
"34146099999","BORISOGLEBSK, RS","51.3666666","42.0833333"
"1465099999","TORUNGEN FYR, NO","58.4","8.7833333"
"2989099999","HELSINKI LIGHTHOUSE, FI","59.95","24.9333333"
"72635794815","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","42.23472","-85.55194"
"81986099999","GILBUES, BR","-9.8666666","-45.35"
"72503794745","WESTCHESTER CO AIRPORT, NY US","41.06236","-73.70454"
"99999963899","BREWTON 3 NNE, AL US","31.1449","-87.0518"
"99800299999","JACQUES COUSTEAU RESERVE, NJ US","39.5333333","-74.45"
"11078099999","LILIENFELD TARSCHBERG, AU","48.0333333","15.5833333"
"2552099999","MALEXANDER, SW","58.0666666","15.2333333"
"20471099999","IZVESTIJ TSIK, RS","75.95","82.95"
"1158099999","SETSA, NO","67.1666666","15.4833333"
"72417613736","MORGANTOWN MUNICIPAL AIRPORT, WV US","39.64981","-79.92064"
"3031099999","LOCH GLASCARNOCH, UK","57.7166666","-4.8833333"
"31328999999","IGNATYEVO, RS","50.425394","127.412478"
"22413099999","ENGOZERO, RS","65.7833333","33.9333333"
"48947099999","SAVANNAKHET, LA","16.556594","104.759531"
"72682404112","STANLEY RANGER STATION, ID US","44.17079","-114.92686"
"22446099999","ZIMNEGORSKIJ MAJAK, RS","65.4666666","39.7333333"
"48845099999","VINH, VM","18.736725","105.670881"
"72528014733","BUFFALO NIAGARA INTERNATIONAL, NY US","42.93998","-78.73606"
"7628099999","MURET LHERM, FR","43.45","1.25"
"85970099999","ISLA HORNOS, CI","-55.95","-67.2833333"
"71040099999","LATERRIERE QUE, CA","48.3","-71.1166666"
"25469099999","KANCHALAN, RS","65.1833333","176.7666666"
"43588099999","KAADEDHDHOO, MV","0.4833333","72.9833333"
"3063099999","AVIEMORE, UK","57.2","-3.8333333"
"16022099999","PAGANELLA MOUNTAIN, IT","46.15","11.0333333"
"6370099999","EINDHOVEN, NL","51.450139","5.374528"
"57516099999","JIANGBEI, CH","29.719217","106.641678"
"71271099999","ATHABASCA AGCM, CA","54.6333333","-113.3833333"
"40310099999","MA AN, JO","30.1666666","35.7833333"
"38911099999","KERKI, TX","37.8333333","65.2"
"99999954937","JAMESTOWN 38 WSW, ND US","46.7702","-99.4778"
"86595099999","PUNTA DEL ESTE, UY","-34.9666666","-54.95"
"72057700175","RUSK CO AIRPORT, TX US","32.15","-94.85"
"72437503893","BLOOMINGTON MONROE CO AIRPORT, IN US","39.14317","-86.61676"
"28225099999","BOLSHOYE SAVINO, RS","57.914517","56.021214"
"98653099999","SURIGAO, RP","9.7833333","125.4833333"
"10616299999","SIEGERLAND, GM","50.707658","8.082969"
"8025099999","BILBAO, SP","43.301097","-2.910608"
"72072100255","SABINE OIL PLATFORM, LA US","29.483","-93.633"
"63739099999","NAIROBI EASTLEIGH, KE","-1.277267","36.862339"
"37144099999","PROHLADNAYA, RS","43.75","44.05"
"30028099999","IKA, RS","59.2833333","106.1666666"
"71058099999","KEATS POINT NWT, CA","69.6666667","-121.6666667"
"72075999999","RAVALLI CO AIRPORT, MT US","46.2546319","-114.1246014"
"54311099999","WEICHANG, CH","41.9333333","117.75"
"1368099999","LEIRIN, NO","61.015556","9.288056"
"72202192816","TAMPA VANDENBERG AIRPORT, FL US","28.01389","-82.34528"
"67095099999","TOAMASINA, MA","-18.109517","49.392536"
"91830099999","AITUTAKI, CW","-18.830922","-159.764233"
"89345099999","SIPLE DOME, AY","-81.65","-148.7833333"
"86705099999","CUIABA, BR","-15.6166666","-56.1"
"7560099999","MONT AIGOUAL, FR","44.1166666","3.5833333"
"72641994929","ASHLAND KENNEDY MEMORIAL AIRPORT, WI US","46.54861","-90.91889"
"78741099999","MANAGUA INTERNATIONAL, NU","12.141494","-86.168178"
"99817899999","BARTLET COVE, AK US","58.45","-135.8833333"
"69015093121","TWENTYNINE PALMS MC, CA US","34.3","-116.16667"
"99824899999","MAYAGUEZ, RQ","18.2166666","-67.15"
"97072099999","PALU MUTIARA, ID","-0.6833333","119.7333333"
"71681099999","ASHCROFT, CA","50.7","-121.2666666"
"16416099999","ISOLA STROMBOLI, IT","38.8","15.2333333"
"61980099999","ST DENIS GILLOT, RE","-20.8871","55.510308"
"2875099999","OULU, FI","64.930061","25.354564"
"70104326623","POINT HOPE AIRPORT, AK US","68.35","-166.8"
"29348099999","PERVOMAJSKOE, RS","57.0666666","86.2166666"
"12495099999","LUBLIN RADAWIEC, PL","51.2166666","22.4"
"74543093978","PRATT INDUSTRIAL AIRPORT, KS US","37.70167","-98.74694"
"15450099999","CRAIOVA, RO","44.318139","23.888611"
"57655099999","YUANLING, CH","28.4666666","110.4"
"59058099999","MENGSHAN, CH","24.2","110.5166666"
"26249099999","VORU, EN","57.85","27.0166666"
"44404099999","DADELDHURA, NP","29.3","80.5833333"
"72104699999","LOUISIANA REGIONAL AIRPORT GONZALES, LA US","30.1666666","-90.9333333"
"99404399999","SAN JUAN, RQ","18.47","-66.12"
"59456099999","XINYI, CH","22.35","110.9333333"
"61701099999","BANJUL INTERNATIONAL, GA","13.337961","-16.652206"
"48375099999","MAE SOT, TH","16.699856","98.545056"
"82244099999","SANTAREM, BR","-2.422431","-54.792789"
"86665099999","NOVA UBIRATA, BR","-13.4166666","-54.75"
"41768099999","CHHOR, PK","25.5166666","69.7833333"
"72418013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.67444","-75.60566"
"94757099999","CAMBELL TOWN MOUNT ANNAN, AS","-34.0666666","150.7666666"
"71288099999","CAMBRIDGE BAY GSN NU, CA","69.1","-105.1333333"
"48307099999","TUNG CHANG, TH","19.4166666","100.8833333"
"29209099999","MAJSK, RS","57.8","77.2166666"
"72530094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162"
"33664099999","BRICENI, MD","48.35","27.0833333"
"70063727406","DEADHORSE, AK US","70.19146","-148.48005"
"47679043319","ATSUGI, JA","35.45","139.45"
"83652099999","LEITE LOPES, BR","-21.134167","-47.774189"
"72635594871","BENTON HARBOR, MI US","42.12894","-86.41518"
"6380099999","MAASTRICHT, NL","50.911658","5.770144"
"40700099999","PARS ABAD MOGHAN, IR","39.65","47.9166666"
"74465653891","FAIRFIELD MUNICIPAL AIRPORT, IL US","38.37861","-88.4125"
"48953099999","SEKONG, LA","15.3333333","106.6833333"
"70200026617","NOME AIRPORT, AK US","64.51112","-165.44002"
"7139099999","ALENCON VALFRAMBERT, FR","48.45","0.1166667"
"42701099999","BIRSA MUNDA, IN","23.31425","85.321675"
"47677099999","MIYAKEJIMA, JA","34.1166666","139.5166666"
"71709099999","ILES DE LA MADELEINE A, CA","47.4166666","-61.7833333"
"57025099999","FENGXIANG, CH","34.5166666","107.3833333"
"34056099999","RTISCEVO, RS","52.25","43.7833333"
"83075099999","GUARULHOS, BR","-23.432075","-46.469511"
"74948500396","ROHNERVILLE AIRPORT, CA US","40.554","-124.133"
"70171900490","SHUNGNAK AIRPORT, AK US","66.88808","-157.16241"
"74466504838","CHICAGO PALWAUKEE AIRPORT, IL US","42.12076","-87.90479"
"68328099999","TSABONG, BC","-26.05","22.45"
"38966099999","SAJMAK, TI","37.533","74.833"
"59673099999","SHANGCHUAN DAO, CH","21.7333333","112.7666666"
"8048099999","ORENSE, SP","42.3333333","-7.8666666"
"72429613841","WILMINGTON AIR PARK, OH US","39.43087","-83.77698"
"71881099999","EDSON, CA","53.578888","-116.465"
"95303099999","VARANUS ISLAND, AS","-20.65","115.5666666"
"95816099999","ROBE AIRFIELD, AS","-37.1833333","139.8"
"72231012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751"
"3301099999","MONA, UK","53.2666666","-4.3666666"
"70162526542","ANAKTUVUK AUTO, AK US","68.16667","-151.76667"
"11201099999","SILLIAN, AU","46.75","12.4166666"
"41965099999","SITAKUNDU, BG","22.5833333","91.7"
"72060800200","MARION CO AIRPORT, SC US","34.181","-79.335"
"4195099999","ICELAND SITE, IC","65.28","-14"
"2917099999","KUOPIO, FI","63.00715","27.797756"
"72292593117","SAN CLEMENTE ISLAND NAAS, CA US","33.02333","-118.58806"
"41036099999","TAIF, SA","21.483418","40.544334"
"6794099999","POSCHIAVO ROBBIA, SZ","46.35","10.0666666"
"2513099999","GOTEBORG, SW","57.7166666","12"
"72450403974","WICHITA COLONEL JAMES JABARA AIRPORT, KS US","37.74965","-97.21907"
"71355099999","ALERT CLIMATE NU, CA","82.5","-62.3333333"
"86720099999","MOCAMBINHO, BR","-15.0833333","-44.0166666"
"2726099999","ENONTEKIO NAKKALA, FI","68.6","23.5833333"
"41989099999","KUTUBDIA, BG","21.8166666","91.85"
"72235003940","JACKSON INTERNATIONAL AIRPORT, MS US","32.3205","-90.0777"
"71765099999","LYTTON RCS, CA","50.2166666","-121.5833333"
"48409099999","SI SAKET AGROMET, TH","15.0852778","104.3305556"
"17372599999","HATAY, TU","36.35","36.2833333"
"27485099999","JOSHKAR OLA, RS","56.6333333","47.7666666"
"72364099999","DONA ANA CO INTERNATIONAL JETPORT ARPT SANTA TERESA, NM US","31.8804444","-106.70325"
"71944099999","MACKENZIE A, CA","55.3","-123.1333333"
"72035154919","OSKALOOSA MUNICIPAL AIRPORT, IA US","41.22611","-92.49083"
"61297099999","SIKASSO, ML","11.35","-5.6833333"
"2199099999","YLINENJARVI, SW","66.6166666","23.4666666"
"91317099999","WOLEAI ATOLL CAROLINE IS., FM","7.3833333","143.9166666"
"72073900268","MINDEN AIRPORT, LA US","32.646","-93.298"
"37279099999","ZUGDIDI, GG","42.5166666","41.8833333"
"78734099999","JINOTEGA, NU","13.0833333","-85.9833333"
"51828099999","HOTAN, CH","37.1333333","79.9333333"
"67261499999","TETE CHINGODZI, MZ","-16.104817","33.640181"
"86585099999","PRADO, UY","-34.85","-56.2"
"25705099999","SREDNIKAN, RS","62.45","152.3166666"
"40635699999","ERBIL INTERNATIONAL, IZ","36.2333333","43.9666666"
"17099099999","AGRI, TU","39.65","43.0333333"
"38452099999","KARATAS, KZ","41.867","69.433"
"71918099999","CAM FOUR, CA","68.4333333","-89.716667"
"54049099999","CHANGLING, CH","44.25","123.9666666"
"72774024135","BUTTE BERT MOONEY AIRPORT, MT US","45.96436","-112.50147"
"94866099999","MELBOURNE INTERNATIONAL, AS","-37.673333","144.843333"
"71428099999","CAP CHAT QUE, CA","49.1","-66.65"
"10738099999","STUTTGART, GM","48.689878","9.221964"
"33228099999","TETERIV, UP","50.7","29.5833333"
"13576099999","MAVROVO, MK","41.7","20.75"
"99769899999","NEWBOLD, PA US","40.8","-74.75"
"72688524152","MEACHAM, OR US","45.51139","-118.42472"
"31989099999","PREOBRAZHENIE, RS","42.9","133.9"
"80419099999","GENERAL JOSE ANTONIO ANZOATEGUI INTERNATIONAL, VE","10.107139","-64.689161"
"72355693953","MUSKOGEE DAVIS FIELD, OK US","35.65667","-95.36139"
"29974099999","OLEN YA RECHKA, RS","52.8","93.2333333"
"94821099999","MOUNT GAMBIER AERO, AS","-37.7333333","140.7833333"
"89571099999","DAVIS, AY","-68.5833333","77.9666666"
"59265099999","WUZHOU, CH","23.4833333","111.3"
"44225099999","TOSONTSENGEL, MG","48.7333333","98.2"
"99999903060","MONTROSE 11 ENE, CO US","38.544","-107.6928"
"64701099999","MAO, CD","14.1166667","15.3166667"
"95988099999","MARIA ISLAND POINT LESUEUR, AS","-42.6666666","148.0166666"
"83840099999","AFONSO PENA, BR","-25.528475","-49.175775"
"68614099999","VREDENDAL, SF","-31.640961","18.544789"
"51886099999","MANGNAI, CH","38.25","90.85"
"35563099999","ULYTAU, KZ","48.583","67.083"
"99778799999","BURNS HARBOR, IN US","41.65","-87.15"
"57461099999","YICHANG, CH","30.7333333","111.3666666"
"48413099999","WICHIAN BURI, TH","15.6569444","101.1052778"
"1362099999","JUVVASSHOE, NO","61.6666666","8.3666666"
"72657494985","MARSHFIELD MUNICIPAL AIRPORT, WI US","44.63806","-90.1875"
"72548404942","LE MARS MUNICIPAL AIRPORT, IA US","42.77778","-96.19361"
"6632099999","GRENCHEN, SZ","47.1833333","7.4166666"
"94881099999","EILDON FIRE TOWER, AS","-37.2166666","145.8333333"
"91636099999","NUI, TV","-7.2333333","177.15"
"68029099999","KASANE, BC","-17.832875","25.1624"
"72031303052","PERRY LEFORS FIELD AIRPORT, TX US","35.61306","-100.99639"
"12105299999","INOWROCLAW, PL","52.817","18.333"
"72072200256","SOUTH MARSH 268 OIL PLATFORM, LA US","29.117","-91.867"
"47590099999","SENDAI, JA","38.2666666","140.9"
"80022099999","RAFAEL NUNEZ, CO","10.442381","-75.512961"
"98328099999","BAGUIO, RP","16.375103","120.619636"
"71478099999","SARTINE ISLAND AUT, CA","50.8166666","-128.9"
"72292023191","AVALON CATALINA AIRPORT, CA US","33.40419","-118.41456"
"72244012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194"
"94850099999","KING ISLAND AIRPORT, AS","-39.8833333","143.8833333"
"8303099999","ALFABIA MOUNTAIN RANGE, SP","39.733","2.717"
"72315003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375"
"72290023188","SAN DIEGO INTERNATIONAL AIRPORT, CA US","32.7336","-117.1831"
"95874099999","VIEWBANK ARPNSA, AS","-37.7333333","145.1"
"2338099999","EDSBYN, SW","61.3666666","15.7166666"
